series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2002	2006	2014	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	833	-4.538190305	54.22880901	IMN	Isle of Man	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	840	-99.13830311	39.5277871	USA	United States of America	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	840	-99.13830311	39.5277871	USA	United States of America	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	840	-99.13830311	39.5277871	USA	United States of America	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	858	-56.01387025	-32.8002838	URY	Uruguay	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	858	-56.01387025	-32.8002838	URY	Uruguay	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	860	63.11944558	41.77560518	UZB	Uzbekistan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	882	-172.4430749	-13.61541469	WSM	Samoa	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	882	-172.4430749	-13.61541469	WSM	Samoa	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	887	45.22389143	15.22242099	YEM	Yemen	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	887	45.22389143	15.22242099	YEM	Yemen	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	887	45.22389143	15.22242099	YEM	Yemen	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	894	27.850329	-14.59701056	ZMB	Zambia	1	ALLAGE	ANNUAL	ALLAREA	MALE	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	894	27.850329	-14.59701056	ZMB	Zambia	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	LCU	MP							
2017.Q2.G.01	SL_EMP_EARN88_3	Average hourly earnings of technicians and associate professionals (ISCO-88)	894	27.850329	-14.59701056	ZMB	Zambia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	LCU	MP							
