geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
788	2014	ANNUAL	NUMBER	1	9.572737411	34.11439971	231	TUN	Tunisia	592.72	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
792	2014	ANNUAL	NUMBER	1	35.42890329	38.9899684	232	TUR	Turkey	6578.201	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
795	2014	ANNUAL	NUMBER	1	58.9787665	40.0912346	227	TKM	Turkmenistan					
796	2014	ANNUAL	NUMBER	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands					
798	2014	ANNUAL	NUMBER	1	178.6679611	-7.460048071	233	TUV	Tuvalu					
800	2014	ANNUAL	NUMBER	1	32.39100438	1.279557331	236	UGA	Uganda	3282.464	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
804	2014	ANNUAL	NUMBER	1	31.40270802	49.00735945	237	UKR	Ukraine					
807	2014	ANNUAL	NUMBER	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of					
818	2014	ANNUAL	NUMBER	1	29.77468534	26.57438204	68	EGY	Egypt	3806.884	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
826	2014	ANNUAL	NUMBER	1	-2.23830539	53.27691757	81	GBR	United Kingdom					
831	2014	ANNUAL	NUMBER	1	-2.200712402	49.71561166	83	GGY	Guernsey					
832	2014	ANNUAL	NUMBER	1	-2.136773508	49.22353354	115	JEY	Jersey					
833	2014	ANNUAL	NUMBER	1	-4.538190305	54.22880901	105	IMN	Isle of Man					
834	2014	ANNUAL	NUMBER	1	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	7952.295	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
840	2014	ANNUAL	NUMBER	1	-99.13830311	39.5277871	248	USA	United States of America					
850	2014	ANNUAL	NUMBER	1	-64.76960113	17.73297693	255	VIR	United States Virgin Islands					
854	2014	ANNUAL	NUMBER	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	3326.848	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
858	2014	ANNUAL	NUMBER	1	-56.01387025	-32.8002838	247	URY	Uruguay					
860	2014	ANNUAL	NUMBER	1	63.11944558	41.77560518	249	UZB	Uzbekistan					
862	2014	ANNUAL	NUMBER	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)					
876	2014	ANNUAL	NUMBER	1	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands					
882	2014	ANNUAL	NUMBER	1	-172.4430749	-13.61541469	259	WSM	Samoa					
887	2014	ANNUAL	NUMBER	1	45.22389143	15.22242099	282	YEM	Yemen	5165.568	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
894	2014	ANNUAL	NUMBER	1	27.850329	-14.59701056	284	ZMB	Zambia	3282.66	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
